season,week,home_team,away_team,home_score,away_score,neutral,spread_line,total_line
2012,5,NE,DEN,31,21,0,6.0,50.5
2012,5,IND,GB,30,27,0,-6.5,49.5
2012,5,CIN,MIA,13,17,0,3.0,45.0
2012,5,PIT,PHI,16,14,0,4.0,44.0
2012,5,NO,LAC,31,24,0,3.5,53.0
2012,5,CAR,SEA,12,16,0,1.0,42.5
2012,5,MIN,TEN,30,7,0,6.0,44.0
2012,5,NYJ,HOU,17,23,0,-9.5,40.5
2012,6,TEN,PIT,26,23,0,-5.5,42.5
2012,6,ARI,BUF,16,19,0,5.0,44.0
2012,6,CLE,CIN,34,24,0,-1.0,42.0
2012,6,BAL,DAL,31,29,0,3.0,45.5
2012,6,PHI,DET,23,26,0,3.5,47.5
2012,6,HOU,GB,24,42,0,4.0,46.5
2012,6,NYJ,IND,35,9,0,3.5,43.5
2012,6,TB,KC,38,10,0,5.0,39.5
2012,6,WAS,MIN,38,26,0,-1.5,44.0
2012,6,SEA,NE,24,23,0,-3.5,42.5
2012,6,SF,NYG,3,26,0,7.0,46.5
2012,6,ATL,LV,23,20,0,10.0,49.0
2012,6,MIA,LA,17,14,0,5.5,38.0
2012,6,LAC,DEN,24,35,0,1.0,47.5
2012,7,SF,SEA,13,6,0,7.5,37.5
2012,7,MIN,ARI,21,14,0,7.0,38.5
2012,7,HOU,BAL,43,13,0,6.5,47.0
2012,7,IND,CLE,17,13,0,1.0,46.5
2012,7,CAR,DAL,14,19,0,-2.5,45.0
2012,7,LA,GB,20,30,0,-4.0,45.0
2012,7,LV,JAX,26,23,0,6.0,44.5
2012,7,TB,NO,28,35,0,-1.0,49.5
2012,7,NE,NYJ,29,26,0,11.0,47.5
2012,7,CIN,PIT,17,24,0,-1.0,46.5
2012,7,BUF,TEN,34,35,0,4.0,47.0
2012,7,NYG,WAS,27,23,0,6.5,51.5
2012,7,CHI,DET,13,7,0,6.5,45.5
2012,8,MIN,TB,17,36,0,5.0,43.0
2012,8,PHI,ATL,17,30,0,1.5,43.5
2012,8,CHI,CAR,23,22,0,7.0,41.5
2012,8,TEN,IND,13,19,0,3.5,46.5
2012,8,GB,JAX,24,15,0,15.0,45.0
2012,8,NYJ,MIA,9,30,0,1.0,38.5
2012,8,LA,NE,7,45,1,-7.5,46.0
2012,8,DEN,NO,34,14,0,6.0,55.0
2012,8,DAL,NYG,24,29,0,-1.5,47.5
2012,8,KC,LV,16,26,0,1.0,41.5
2012,8,CLE,LAC,7,6,0,-2.5,40.5
2012,8,DET,SEA,28,24,0,3.0,42.5
2012,8,PIT,WAS,27,12,0,4.5,44.5
2012,8,ARI,SF,3,24,0,-7.0,37.5
2012,9,LAC,KC,31,13,0,7.5,41.0
2012,9,GB,ARI,31,17,0,10.5,43.0
2012,9,CLE,BAL,15,25,0,-3.5,44.0
2012,9,HOU,BUF,21,9,0,11.0,47.5
2012,9,WAS,CAR,13,21,0,3.0,48.0
2012,9,TEN,CHI,20,51,0,-4.5,44.0
2012,9,ATL,DAL,19,13,0,4.0,47.0
2012,9,CIN,DEN,23,31,0,-5.0,47.5
2012,9,JAX,DET,14,31,0,-6.0,44.0
2012,9,IND,MIA,23,20,0,-2.5,44.0
2012,9,SEA,MIN,30,20,0,4.5,38.0
2012,9,NYG,PIT,20,24,0,3.5,48.0
2012,9,LV,TB,32,42,0,1.0,47.0
2012,9,NO,PHI,28,13,0,2.5,52.0
2012,10,JAX,IND,10,27,0,-3.0,43.5
2012,10,NO,ATL,31,27,0,-1.0,54.0
2012,10,NE,BUF,37,31,0,13.5,54.0
2012,10,PHI,DAL,23,38,0,-1.0,44.0
2012,10,CAR,DEN,14,36,0,-3.5,46.5
2012,10,MIN,DET,34,24,0,-3.0,46.0
2012,10,CHI,HOU,6,13,0,1.0,37.0
2012,10,CIN,NYG,31,13,0,-3.5,47.0
2012,10,SEA,NYJ,28,7,0,5.0,38.0
2012,10,BAL,LV,55,20,0,9.5,48.0
2012,10,TB,LAC,34,24,0,3.0,46.5
2012,10,SF,LA,24,24,0,13.5,38.0
2012,10,MIA,TEN,3,37,0,6.5,44.0
2012,10,PIT,KC,16,13,0,12.5,39.5
2012,11,BUF,MIA,19,14,0,1.0,46.0
2012,11,ATL,ARI,23,19,0,9.5,43.0
2012,11,PIT,BAL,10,13,0,-3.0,41.0
2012,11,KC,CIN,6,28,0,-3.0,41.0
2012,11,DAL,CLE,23,20,0,7.0,43.5
2012,11,DET,GB,20,24,0,-3.0,53.5
2012,11,NE,IND,59,24,0,10.0,54.5
2012,11,HOU,JAX,43,37,0,15.0,40.5
2012,11,LV,NO,17,38,0,-6.0,56.5
2012,11,LA,NYJ,13,27,0,3.5,38.0
2012,11,WAS,PHI,31,6,0,3.5,46.0
2012,11,DEN,LAC,30,23,0,7.5,47.5
2012,11,CAR,TB,21,27,0,-1.0,46.0
2012,11,SF,CHI,32,7,0,3.5,34.0
2012,12,DET,HOU,31,34,0,-3.5,48.5
2012,12,NYJ,NE,19,49,0,-7.0,48.0
2012,12,DAL,WAS,31,38,0,3.5,47.0
2012,12,TB,ATL,23,24,0,-1.0,50.5
2012,12,LAC,BAL,13,16,0,-1.0,46.5
2012,12,IND,BUF,20,13,0,2.0,51.0
2012,12,KC,DEN,9,17,0,-10.0,41.5
2012,12,NYG,GB,38,10,0,1.0,50.0
2012,12,CHI,MIN,28,10,0,6.5,38.5
2012,12,CIN,LV,34,10,0,9.5,50.5
2012,12,CLE,PIT,20,14,0,-1.0,33.0
2012,12,MIA,SEA,24,21,0,-3.0,37.5
2012,12,NO,SF,21,31,0,-1.0,50.0
2012,12,ARI,LA,17,31,0,1.0,36.0
2012,12,JAX,TEN,24,19,0,-3.5,45.0
2012,12,PHI,CAR,22,30,0,-3.0,41.5
2012,13,ATL,NO,23,13,0,3.5,54.5
2012,13,NYJ,ARI,7,6,0,6.0,37.0
2012,13,KC,CAR,27,21,0,-5.0,41.0
2012,13,LAC,CIN,13,20,0,1.0,45.0
2012,13,LV,CLE,17,20,0,-2.5,39.5
2012,13,TEN,HOU,10,24,0,-7.0,47.5
2012,13,DET,IND,33,35,0,7.0,51.5
2012,13,BUF,JAX,34,18,0,6.0,41.0
2012,13,GB,MIN,23,14,0,7.0,47.0
2012,13,MIA,NE,16,23,0,-7.0,51.0
2012,13,DAL,PHI,38,33,0,10.5,44.0
2012,13,BAL,PIT,20,23,0,7.0,36.5
2012,13,CHI,SEA,17,23,0,3.0,36.5
2012,13,LA,SF,16,13,0,-7.0,40.5
2012,13,DEN,TB,31,23,0,9.5,50.0
2012,13,WAS,NYG,17,16,0,-2.5,50.0
2012,14,LV,DEN,13,26,0,-10.0,47.0
2012,14,SEA,ARI,58,0,0,10.5,36.0
2012,14,CAR,ATL,30,20,0,-3.0,46.5
2012,14,WAS,BAL,31,28,0,1.0,47.5
2012,14,MIN,CHI,21,14,0,-1.0,40.5
2012,14,CIN,DAL,19,20,0,3.5,46.0
2012,14,GB,DET,27,20,0,6.0,49.5
2012,14,CLE,KC,30,7,0,7.0,38.0
2012,14,SF,MIA,27,13,0,10.5,38.5
2012,14,NYG,NO,52,27,0,4.0,52.5
2012,14,JAX,NYJ,10,17,0,-3.0,39.5
2012,14,TB,PHI,21,23,0,8.0,47.5
2012,14,PIT,LAC,24,34,0,7.0,37.5
2012,14,BUF,LA,12,15,0,3.5,42.0
2012,14,IND,TEN,27,23,0,3.5,47.0
2012,14,NE,HOU,42,14,0,5.5,50.5
2012,15,PHI,CIN,13,34,0,-4.5,45.0
2012,15,LAC,CAR,7,31,0,3.0,45.0
2012,15,BAL,DEN,17,34,0,-3.0,48.0
2012,15,ARI,DET,38,10,0,-5.5,43.5
2012,15,CHI,GB,13,21,0,-3.0,43.0
2012,15,HOU,IND,29,17,0,10.5,47.5
2012,15,MIA,JAX,24,3,0,7.5,38.5
2012,15,LV,KC,15,0,0,4.5,44.0
2012,15,LA,MIN,22,36,0,1.0,39.0
2012,15,ATL,NYG,34,0,0,1.0,50.0
2012,15,DAL,PIT,27,24,0,-1.0,45.5
2012,15,BUF,SEA,17,50,0,-4.5,44.0
2012,15,NE,SF,34,41,0,4.0,47.0
2012,15,NO,TB,41,0,0,3.5,54.5
2012,15,CLE,WAS,21,38,0,4.0,40.5
2012,15,TEN,NYJ,14,10,0,1.0,40.0
2012,16,DET,ATL,18,31,0,-3.5,50.0
2012,16,MIA,BUF,24,10,0,5.0,43.5
2012,16,ARI,CHI,13,28,0,-7.0,35.5
2012,16,PIT,CIN,10,13,0,3.5,40.0
2012,16,DEN,CLE,34,12,0,11.0,43.5
2012,16,KC,IND,13,20,0,-4.5,41.5
2012,16,HOU,MIN,6,23,0,7.5,43.0
2012,16,JAX,NE,16,23,0,-14.0,51.5
2012,16,DAL,NO,31,34,0,1.0,55.0
2012,16,BAL,NYG,33,14,0,-1.0,48.0
2012,16,CAR,LV,17,6,0,9.5,47.5
2012,16,NYJ,LAC,17,27,0,3.0,37.0
2012,16,SEA,SF,42,13,0,2.5,40.0
2012,16,TB,LA,13,28,0,3.0,43.5
2012,16,GB,TEN,55,7,0,10.5,44.0
2012,16,PHI,WAS,20,27,0,-3.5,46.0
2012,17,SF,ARI,27,13,0,16.0,39.0
2012,17,CIN,BAL,23,17,0,5.5,43.0
2012,17,NO,CAR,38,44,0,4.0,53.5
2012,17,DET,CHI,24,26,0,-3.0,46.0
2012,17,PIT,CLE,24,10,0,10.0,36.5
2012,17,WAS,DAL,28,18,0,3.0,49.0
2012,17,MIN,GB,37,34,0,-3.0,45.5
2012,17,IND,HOU,28,16,0,-6.5,47.0
2012,17,TEN,JAX,38,20,0,6.0,42.0
2012,17,DEN,KC,38,3,0,17.0,41.0
2012,17,NE,MIA,28,0,0,11.5,48.0
2012,17,BUF,NYJ,28,9,0,3.5,40.5
2012,17,LAC,LV,24,21,0,9.5,41.0
2012,17,NYG,PHI,42,7,0,6.5,44.0
2012,17,SEA,LA,20,13,0,11.0,41.5
2012,17,ATL,TB,17,22,0,3.0,46.0
2012,18,HOU,CIN,19,13,0,4.0,42.5
2012,18,GB,MIN,24,10,0,10.5,44.0
2012,18,BAL,IND,24,9,0,7.5,47.5
2012,18,WAS,SEA,14,24,0,-3.0,44.5
2012,19,DEN,BAL,35,38,0,9.5,44.0
2012,19,SF,GB,45,31,0,3.0,45.0
2012,19,NE,HOU,41,28,0,9.5,50.5
2012,19,ATL,SEA,30,28,0,2.5,46.0
2012,20,NE,BAL,13,28,0,8.0,49.5
2012,20,ATL,SF,24,28,0,-3.5,47.5
2012,21,SF,BAL,31,34,1,4.5,47.5
2013,1,DEN,BAL,49,27,0,7.5,48.5
2013,1,LA,ARI,27,24,0,3.5,42.5
2013,1,NO,ATL,23,17,0,3.5,54.5
2013,1,CHI,CIN,24,21,0,3.0,41.5
2013,1,SF,GB,34,28,0,5.0,47.0
2013,1,JAX,KC,2,28,0,-3.5,42.5
2013,1,CLE,MIA,10,23,0,2.5,40.5
2013,1,DET,MIN,34,24,0,4.0,46.0
2013,1,BUF,NE,21,23,0,-10.0,50.5
2013,1,DAL,NYG,36,31,0,3.5,49.5
2013,1,IND,LV,21,17,0,11.0,45.0
2013,1,CAR,SEA,7,12,0,-3.0,44.5
2013,1,NYJ,TB,18,17,0,-4.0,40.0
2013,1,PIT,TEN,9,16,0,6.0,42.0
2013,1,LAC,HOU,28,31,0,-5.0,44.0
2013,1,WAS,PHI,27,33,0,4.0,51.0
2013,2,NE,NYJ,13,10,0,10.5,43.0
2013,2,BUF,CAR,24,23,0,-3.5,43.5
2013,2,BAL,CLE,14,6,0,5.5,43.5
2013,2,KC,DAL,17,16,0,3.0,45.0
2013,2,NYG,DEN,23,41,0,-3.5,52.5
2013,2,ARI,DET,25,21,0,-1.0,47.5
2013,2,LV,JAX,19,9,0,3.5,40.5
2013,2,IND,MIA,20,24,0,1.0,43.5
2013,2,CHI,MIN,31,30,0,6.0,41.0
2013,2,TB,NO,14,16,0,-3.0,48.5
2013,2,PHI,LAC,30,33,0,7.5,51.0
2013,2,SEA,SF,29,3,0,3.0,43.5
2013,2,ATL,LA,31,24,0,4.0,47.5
2013,2,HOU,TEN,30,24,0,7.5,42.5
2013,2,GB,WAS,38,20,0,9.0,48.5
2013,2,CIN,PIT,20,10,0,7.0,40.0
2013,3,PHI,KC,16,26,0,3.0,50.0
2013,3,NO,ARI,31,7,0,8.0,48.5
2013,3,MIA,ATL,27,23,0,3.0,45.5
2013,3,NYJ,BUF,27,20,0,2.5,41.0
2013,3,PIT,CHI,23,40,0,-2.5,40.5
2013,3,MIN,CLE,27,31,0,7.0,40.0
2013,3,WAS,DET,20,27,0,-1.0,48.5
2013,3,CIN,GB,34,30,0,-3.0,49.5
2013,3,BAL,HOU,30,9,0,1.0,44.5
2013,3,SF,IND,7,27,0,10.5,45.5
2013,3,SEA,JAX,45,17,0,19.5,39.0
2013,3,CAR,NYG,38,0,0,-1.0,46.5
2013,3,TEN,LAC,20,17,0,3.0,43.0
2013,3,DAL,LA,31,7,0,3.5,47.5
2013,3,NE,TB,23,3,0,7.5,44.5
2013,3,DEN,LV,37,21,0,16.0,48.5
2013,4,LA,SF,11,35,0,-3.0,43.0
2013,4,TB,ARI,10,13,0,2.5,40.0
2013,4,BUF,BAL,23,20,0,-4.0,45.0
2013,4,DET,CHI,40,32,0,3.0,48.0
2013,4,CLE,CIN,17,6,0,-3.5,42.5
2013,4,LAC,DAL,30,21,0,-1.0,47.0
2013,4,JAX,IND,3,37,0,-9.5,42.5
2013,4,ATL,NE,23,30,0,3.0,49.0
2013,4,KC,NYG,31,7,0,3.5,43.5
2013,4,TEN,NYJ,38,13,0,3.5,40.5
2013,4,DEN,PHI,52,20,0,10.5,57.5
2013,4,MIN,PIT,34,27,1,-3.0,41.5
2013,4,HOU,SEA,20,23,0,-1.0,41.0
2013,4,LV,WAS,14,24,0,-3.5,45.5
2013,4,NO,MIA,38,17,0,7.0,48.5
2013,5,CLE,BUF,37,24,0,3.5,40.5
2013,5,MIA,BAL,23,26,0,2.5,42.5
2013,5,ARI,CAR,22,6,0,-3.0,41.0
2013,5,DAL,DEN,48,51,0,-7.5,56.5
2013,5,GB,DET,22,9,0,10.0,53.0
2013,5,SF,HOU,34,3,0,4.0,43.0
2013,5,LA,JAX,34,20,0,11.0,40.5
2013,5,TEN,KC,17,26,0,-2.5,38.0
2013,5,CIN,NE,13,6,0,-2.0,45.5
2013,5,CHI,NO,18,26,0,1.0,50.5
2013,5,NYG,PHI,21,36,0,-1.0,53.5
2013,5,LV,LAC,27,17,0,-6.0,46.0
2013,5,IND,SEA,34,28,0,-3.0,43.5
2013,5,ATL,NYJ,28,30,0,10.0,45.0
2013,6,CHI,NYG,27,21,0,9.5,46.5
2013,6,SF,ARI,32,20,0,10.0,40.5
2013,6,MIN,CAR,10,35,0,2.5,44.5
2013,6,BUF,CIN,24,27,0,-6.0,41.0
2013,6,CLE,DET,17,31,0,-1.0,44.0
2013,6,BAL,GB,17,19,0,-1.0,48.5
2013,6,DEN,JAX,35,19,0,27.0,53.0
2013,6,NE,NO,30,27,0,2.5,51.5
2013,6,KC,LV,24,7,0,7.5,41.0
2013,6,TB,PHI,20,31,0,-2.5,44.5
2013,6,NYJ,PIT,6,19,0,-1.0,40.5
2013,6,HOU,LA,13,38,0,9.5,43.0
2013,6,SEA,TEN,20,13,0,11.0,42.0
2013,6,DAL,WAS,31,16,0,5.5,52.0
2013,6,LAC,IND,19,9,0,-1.0,50.5
2013,7,ARI,SEA,22,34,0,-5.0,41.0
2013,7,PIT,BAL,19,16,0,2.5,41.0
2013,7,MIA,BUF,21,23,0,6.0,43.5
2013,7,WAS,CHI,45,41,0,-1.0,47.5
2013,7,DET,CIN,24,27,0,2.5,45.5
2013,7,GB,CLE,31,13,0,7.5,45.0
2013,7,PHI,DAL,3,17,0,3.0,55.0
2013,7,IND,DEN,39,33,0,-6.0,54.5
2013,7,KC,HOU,17,16,0,7.0,38.5
2013,7,NYJ,NE,30,27,0,-3.5,43.0
2013,7,JAX,LAC,6,24,0,-7.5,44.5
2013,7,TEN,SF,17,31,0,-3.0,41.0
2013,7,CAR,LA,30,15,0,8.0,42.0
2013,7,ATL,TB,31,23,0,6.0,43.0
2013,7,NYG,MIN,23,7,0,4.0,47.5
2013,8,TB,CAR,13,31,0,-6.5,39.0
2013,8,ARI,ATL,27,13,0,2.5,44.5
2013,8,NO,BUF,35,17,0,10.5,48.0
2013,8,KC,CLE,23,17,0,7.0,39.0
2013,8,DET,DAL,31,30,0,3.0,51.0
2013,8,MIN,GB,31,44,0,-7.0,47.5
2013,8,NE,MIA,27,17,0,6.5,46.5
2013,8,PHI,NYG,7,15,0,5.5,49.0
2013,8,CIN,NYJ,49,9,0,6.0,40.5
2013,8,LV,PIT,21,18,0,-2.5,40.0
2013,8,JAX,SF,10,42,1,-16.0,40.0
2013,8,DEN,WAS,45,21,0,11.0,58.0
2013,8,LA,SEA,9,14,0,-13.0,43.0
2013,9,MIA,CIN,22,20,0,-3.0,42.0
2013,9,CAR,ATL,34,10,0,10.0,46.5
2013,9,CLE,BAL,24,18,0,-1.0,41.5
2013,9,HOU,IND,24,27,0,-1.0,42.5
2013,9,BUF,KC,13,23,0,-4.5,40.5
2013,9,DAL,MIN,27,23,0,10.0,51.0
2013,9,NYJ,NO,26,20,0,-6.0,45.5
2013,9,LV,PHI,20,49,0,-1.0,45.5
2013,9,NE,PIT,55,31,0,5.5,42.5
2013,9,WAS,LAC,30,24,0,1.0,49.5
2013,9,SEA,TB,27,24,0,16.0,40.0
2013,9,LA,TEN,21,28,0,-3.0,41.0
2013,9,GB,CHI,20,27,0,10.0,50.5
2013,10,MIN,WAS,34,27,0,-1.0,48.0
2013,10,PIT,BUF,23,10,0,3.0,42.5
2013,10,SF,CAR,9,10,0,6.0,43.0
2013,10,BAL,CIN,20,17,0,1.0,44.0
2013,10,NO,DAL,49,17,0,6.0,54.0
2013,10,LAC,DEN,20,28,0,-7.0,56.0
2013,10,CHI,DET,19,21,0,-1.0,52.0
2013,10,ARI,HOU,27,24,0,4.0,41.5
2013,10,TEN,JAX,27,29,0,11.5,41.5
2013,10,NYG,LV,24,20,0,7.5,41.0
2013,10,GB,PHI,13,27,0,-1.0,47.0
2013,10,ATL,SEA,10,33,0,-3.5,47.0
2013,10,IND,LA,8,38,0,7.5,43.0
2013,10,TB,MIA,22,19,0,-1.0,39.0
2013,11,TEN,IND,27,30,0,-2.5,42.0
2013,11,JAX,ARI,14,27,0,-9.5,40.5
2013,11,TB,ATL,41,28,0,1.0,44.0
2013,11,CHI,BAL,23,20,0,4.0,41.0
2013,11,CIN,CLE,41,20,0,4.0,40.0
2013,11,PIT,DET,37,27,0,-3.0,45.0
2013,11,NYG,GB,27,13,0,3.5,41.0
2013,11,DEN,KC,27,17,0,7.5,48.5
2013,11,SEA,MIN,41,20,0,13.0,45.0
2013,11,BUF,NYJ,37,14,0,-1.0,39.5
2013,11,HOU,LV,23,28,0,10.5,41.0
2013,11,MIA,LAC,20,16,0,-2.5,44.0
2013,11,NO,SF,23,20,0,3.5,50.0
2013,11,PHI,WAS,24,16,0,4.5,54.5
2013,11,CAR,NE,24,20,0,3.0,46.5
2013,12,ATL,NO,13,17,0,-7.5,52.5
2013,12,MIA,CAR,16,20,0,-4.5,40.0
2013,12,LA,CHI,42,21,0,1.0,46.0
2013,12,NYG,DAL,21,24,0,1.0,44.5
2013,12,NE,DEN,34,31,0,1.0,54.0
2013,12,ARI,IND,40,11,0,3.5,44.5
2013,12,HOU,JAX,6,13,0,10.5,44.0
2013,12,GB,MIN,26,26,0,6.0,44.5
2013,12,BAL,NYJ,19,3,0,4.0,38.0
2013,12,CLE,PIT,11,27,0,2.5,40.0
2013,12,KC,LAC,38,41,0,3.5,43.0
2013,12,DET,TB,21,24,0,7.0,48.5
2013,12,LV,TEN,19,23,0,-2.5,42.0
2013,12,WAS,SF,6,27,0,-5.5,45.5
2013,13,DET,GB,40,10,0,7.0,48.5
2013,13,DAL,LV,31,24,0,10.0,49.5
2013,13,BAL,PIT,22,20,0,3.0,40.5
2013,13,PHI,ARI,24,21,0,3.5,48.0
2013,13,BUF,ATL,31,34,1,5.0,48.0
2013,13,MIN,CHI,23,20,0,2.5,48.5
2013,13,LAC,CIN,10,17,0,-2.5,48.5
2013,13,KC,DEN,28,35,0,-5.0,50.5
2013,13,CLE,JAX,28,32,0,7.5,39.5
2013,13,NYJ,MIA,3,23,0,-1.0,39.5
2013,13,HOU,NE,31,34,0,-7.0,49.5
2013,13,WAS,NYG,17,24,0,1.0,45.5
2013,13,SF,LA,23,13,0,7.5,40.5
2013,13,CAR,TB,27,6,0,7.5,41.0
2013,13,IND,TEN,22,14,0,3.5,46.0
2013,13,SEA,NO,34,7,0,6.5,48.5
2013,14,JAX,HOU,27,20,0,-3.0,43.5
2013,14,GB,ATL,22,21,0,3.5,47.0
2013,14,TB,BUF,27,6,0,3.0,42.5
2013,14,NO,CAR,31,13,0,3.0,47.0
2013,14,NE,CLE,27,26,0,9.5,47.5
2013,14,PHI,DET,34,20,0,2.5,54.0
2013,14,CIN,IND,42,28,0,7.0,43.0
2013,14,WAS,KC,10,45,0,-3.5,44.0
2013,14,PIT,MIA,28,34,0,3.0,40.5
2013,14,BAL,MIN,29,26,0,6.0,41.5
2013,14,LAC,NYG,37,14,0,4.5,46.5
2013,14,NYJ,LV,37,27,0,3.0,39.0
2013,14,SF,SEA,19,17,0,2.5,41.0
2013,14,ARI,LA,30,10,0,4.0,41.0
2013,14,DEN,TEN,51,28,0,13.0,49.5
2013,14,CHI,DAL,45,28,0,2.0,49.0
2013,15,DEN,LAC,20,27,0,10.0,56.5
2013,15,TEN,ARI,34,37,0,-3.0,43.0
2013,15,JAX,BUF,20,27,0,-4.0,43.0
2013,15,CLE,CHI,31,38,0,1.0,43.5
2013,15,PIT,CIN,30,20,0,-2.0,44.0
2013,15,DAL,GB,36,37,0,4.0,49.5
2013,15,IND,HOU,25,3,0,6.0,47.0
2013,15,LV,KC,31,56,0,-6.5,44.0
2013,15,MIA,NE,24,20,0,2.5,46.5
2013,15,LA,NO,27,16,0,-6.5,48.0
2013,15,CAR,NYJ,30,20,0,10.0,40.5
2013,15,MIN,PHI,48,30,0,-6.5,53.0
2013,15,NYG,SEA,0,23,0,-9.5,43.5
2013,15,TB,SF,14,33,0,-4.5,41.0
2013,15,ATL,WAS,27,26,0,5.5,50.0
2013,15,DET,BAL,16,18,0,4.5,49.0
2013,16,SEA,ARI,10,17,0,8.0,42.5
2013,16,PHI,CHI,54,11,0,2.5,53.5
2013,16,NYJ,CLE,24,13,0,2.5,41.5
2013,16,WAS,DAL,23,24,0,-3.0,51.0
2013,16,HOU,DEN,13,37,0,-9.0,53.0
2013,16,KC,IND,7,23,0,7.5,46.5
2013,16,BUF,MIA,19,0,0,1.0,42.0
2013,16,CIN,MIN,42,14,0,7.5,48.0
2013,16,BAL,NE,7,41,0,-1.0,45.0
2013,16,CAR,NO,17,13,0,3.5,44.5
2013,16,DET,NYG,20,23,0,9.5,47.0
2013,16,LAC,LV,26,13,0,10.0,50.0
2013,16,GB,PIT,31,38,0,-1.0,43.5
2013,16,LA,TB,23,13,0,3.5,43.0
2013,16,JAX,TEN,16,20,0,-4.0,44.0
2013,16,SF,ATL,34,24,0,15.5,46.0
2013,17,CIN,BAL,34,17,0,6.5,43.0
2013,17,NE,BUF,34,20,0,7.5,46.5
2013,17,ATL,CAR,20,21,0,-5.5,46.5
2013,17,PIT,CLE,20,7,0,9.5,44.5
2013,17,LV,DEN,14,34,0,-10.0,53.5
2013,17,MIN,DET,14,13,0,-2.5,50.0
2013,17,CHI,GB,28,33,0,-3.0,51.0
2013,17,TEN,HOU,16,10,0,7.0,44.5
2013,17,IND,JAX,30,10,0,11.0,45.0
2013,17,LAC,KC,27,24,0,15.5,45.0
2013,17,MIA,NYJ,7,20,0,7.5,41.0
2013,17,DAL,PHI,22,24,0,-7.5,54.0
2013,17,ARI,SF,20,23,0,3.0,41.0
2013,17,SEA,LA,27,9,0,13.0,41.0
2013,17,NO,TB,42,17,0,11.0,47.0
2013,17,NYG,WAS,20,6,0,3.5,44.0
2013,18,IND,KC,45,44,0,-2.0,48.0
2013,18,PHI,NO,24,26,0,3.0,55.5
2013,18,CIN,LAC,10,27,0,6.5,47.5
2013,18,GB,SF,20,23,0,-3.0,46.5
2013,19,NE,IND,43,22,0,7.5,51.0
2013,19,SEA,NO,23,15,0,10.0,44.0
2013,19,DEN,LAC,24,17,0,8.0,55.0
2013,19,CAR,SF,10,23,0,-0.0,41.0
2013,20,DEN,NE,26,16,0,5.0,56.5
2013,20,SEA,SF,23,17,0,4.0,40.0
2013,21,DEN,SEA,8,43,1,1.5,47.0
2014,1,SEA,GB,36,16,0,4.5,46.5
2014,1,CHI,BUF,20,23,0,7.0,47.0
2014,1,TB,CAR,14,20,0,5.5,38.5
2014,1,BAL,CIN,16,23,0,1.0,43.5
2014,1,PIT,CLE,30,27,0,5.5,41.5
2014,1,DEN,IND,31,24,0,8.0,52.5
2014,1,PHI,JAX,34,17,0,10.0,49.0
2014,1,LA,MIN,6,34,0,3.0,43.5
2014,1,MIA,NE,33,20,0,-3.5,47.5
2014,1,ATL,NO,37,34,0,-3.0,51.0
2014,1,NYJ,LV,19,14,0,6.5,41.0
2014,1,DAL,SF,17,28,0,-3.5,49.0
2014,1,KC,TEN,10,26,0,3.0,45.5
2014,1,HOU,WAS,17,6,0,3.0,43.5
2014,1,DET,NYG,35,14,0,6.5,45.0
2014,1,ARI,LAC,18,17,0,3.0,45.5
2014,2,BAL,PIT,26,6,0,2.5,44.0
2014,2,NYG,ARI,14,25,0,1.0,41.5
2014,2,CIN,ATL,24,10,0,5.5,48.5
2014,2,SF,CHI,20,28,0,7.0,47.0
2014,2,TEN,DAL,10,26,0,3.0,49.5
2014,2,CAR,DET,24,7,0,1.0,43.5
2014,2,LV,HOU,14,30,0,-3.0,41.0
2014,2,WAS,JAX,41,10,0,5.0,43.0
2014,2,DEN,KC,24,17,0,13.0,49.0
2014,2,BUF,MIA,29,10,0,1.0,43.0
2014,2,MIN,NE,7,30,0,-3.5,49.0
2014,2,CLE,NO,26,24,0,-4.5,49.5
2014,2,GB,NYJ,31,24,0,7.0,46.5
2014,2,LAC,SEA,30,21,0,-4.5,45.0
2014,2,TB,LA,17,19,0,4.0,37.5
2014,2,IND,PHI,27,30,0,3.0,53.5
2014,3,ATL,TB,56,14,0,6.5,47.0
2014,3,CLE,BAL,21,23,0,-2.0,43.0
2014,3,LA,DAL,31,34,0,-1.5,45.0
2014,3,SEA,DEN,26,20,0,4.0,48.0
2014,3,DET,GB,19,7,0,1.5,51.0
2014,3,NYG,HOU,30,17,0,1.0,41.5
2014,3,JAX,IND,17,44,0,-6.0,45.5
2014,3,MIA,KC,15,34,0,6.0,43.0
2014,3,NO,MIN,20,9,0,10.0,49.5
2014,3,NE,LV,16,9,0,14.0,47.5
2014,3,CAR,PIT,19,37,0,3.0,42.5
2014,3,BUF,LAC,10,22,0,2.5,45.5
2014,3,ARI,SF,23,14,0,-3.0,41.0
2014,3,CIN,TEN,33,7,0,6.5,44.5
2014,3,PHI,WAS,37,34,0,4.0,50.5
2014,3,NYJ,CHI,19,27,0,1.5,44.5
2014,4,WAS,NYG,14,45,0,3.0,44.5
2014,4,MIN,ATL,41,28,0,-5.5,48.0
2014,4,HOU,BUF,23,17,0,3.0,44.0
2014,4,BAL,CAR,38,10,0,3.5,42.5
2014,4,NYJ,DET,17,24,0,2.0,43.5
2014,4,CHI,GB,17,38,0,-2.0,51.0
2014,4,LAC,JAX,33,14,0,13.0,45.0
2014,4,LV,MIA,14,38,1,-4.0,41.0
